ts,record_id,user_authority,user,direction,base_asset_amount,quote_asset_amount,mark_price_before,mark_price_after,fee,referrer_reward,referee_discount,token_discount,liquidation,market_index,oracle_price
2022-02-28 03:31:44-05:00,4562945,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),109985099965235,813000000,739214454386,739167618575,813000,0,0,0,False,3,740487355000
2022-02-28 03:31:47-05:00,4562946,H5KwsuwvbPugGcf18yrTe6hKG6LVdwbacfSgZWmeQgjk,2UdMc9cQkoqmheJKqaZ9YN2VoX3wd4oKQGmL5dVXBUp7,PositionDirection.Long(),497561803436124,4460939967,896387995718,896731982121,4460939,0,0,0,False,0,896642308923
2022-02-28 03:32:05-05:00,4562947,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Long(),560101322499349,1566000000,279556013349,279628530682,1566000,0,0,0,False,7,279600567829
2022-02-28 03:32:14-05:00,4562948,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Long(),659605523564654,1135000000,172047329113,172097761137,1135000,0,0,0,False,8,172035123000
2022-02-28 03:32:30-05:00,4562949,AAw935winL5j5mVyWqSYiGkue52S9BHpRPwX7DUhQxyr,8vGetf9yx8CiWrM1NmCTPGyLvbwZSDz9ah3dti5hXmNV,PositionDirection.Short(),496661639120013,4452871000,896731982121,896388617862,4452871,0,0,0,False,0,896298979001
2022-02-28 03:32:31-05:00,4562950,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),90031041633728,807000000,896388617862,896326396518,807000,0,0,0,False,0,896236763879
2022-02-28 03:32:36-05:00,4562951,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),240001747368824,2151000000,896326396518,896160560586,2151000,0,0,0,False,0,896070944530
2022-02-28 03:32:40-05:00,4562952,AAw935winL5j5mVyWqSYiGkue52S9BHpRPwX7DUhQxyr,8vGetf9yx8CiWrM1NmCTPGyLvbwZSDz9ah3dti5hXmNV,PositionDirection.Short(),430538274509966,3857674000,896160560586,895863183414,3857674,0,0,0,False,0,895773597096
2022-02-28 03:32:40-05:00,4562953,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),89972214897089,806000000,895863183414,895801057387,806000,0,0,0,False,0,895711477282
2022-02-28 03:32:40-05:00,4562954,AAw935winL5j5mVyWqSYiGkue52S9BHpRPwX7DUhQxyr,8vGetf9yx8CiWrM1NmCTPGyLvbwZSDz9ah3dti5hXmNV,PositionDirection.Short(),277000584714468,2481109300,895801057387,895609828400,2481109,0,0,0,False,0,895520267418
2022-02-28 03:32:43-05:00,4562955,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),89997667171445,806000000,895609828400,895547711159,806000,0,0,0,False,0,895264480000
2022-02-28 03:32:43-05:00,4562956,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),270142146181333,2419000000,895547711159,895361295301,2419000,0,0,0,False,0,895264480000
2022-02-28 03:32:45-05:00,4562957,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),15216501572868884,2250000000,14789498221,14783660011,2250000,0,0,0,False,6,14782181645
2022-02-28 03:32:45-05:00,4562958,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),49921735844429,369000000,739167618575,739146361483,369000,0,0,0,False,3,741227050000
2022-02-28 03:32:45-05:00,4562959,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),59935037328276,443000000,739146361483,739120841854,443000,0,0,0,False,3,741130920000
2022-02-28 03:32:51-05:00,4562960,9PXbLdyXKuU831N9rFCDHNbmv6cMJiSjFdbZcaoX4rRt,7NhqHa3odHgW67kTGbKwdqKkS9fZ3hm7XhfXWYqfYyq4,PositionDirection.Short(),21795254117897177,3221225500,14783660011,14775303709,3221225,0,0,0,False,6,14773826179
2022-02-28 03:32:51-05:00,4562961,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Short(),6907248063144509,1020475466,14775303709,14772656948,1020475,0,0,0,False,6,14771179683
2022-02-28 03:32:51-05:00,4562962,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),30473721133380864,4500000000,14772656948,14760988329,4500000,0,0,0,False,6,14762464427
2022-02-28 03:32:51-05:00,4562963,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),15245894164976046,2250000000,14760988329,14755155749,2250000,0,0,0,False,6,14756631264
2022-02-28 03:32:51-05:00,4562964,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),15251921325503941,2250000000,14755155749,14749324321,2250000,0,0,0,False,6,14750799253
2022-02-28 03:32:51-05:00,4562965,LovffUMZGTniMyci8dJ9N1HhPem1kdTJFtQn8AykWyZ,2ne6tu3DkhkmhjtiEmL1quLRFsvXSnbW6cU2i8wdJjmw,PositionDirection.Short(),533927672348546,3945763900,739120841854,738893560094,3945763,0,0,0,False,3,739945255000
2022-02-28 03:32:52-05:00,4562966,LovffUMZGTniMyci8dJ9N1HhPem1kdTJFtQn8AykWyZ,2ne6tu3DkhkmhjtiEmL1quLRFsvXSnbW6cU2i8wdJjmw,PositionDirection.Short(),396744127255393,2931181900,738893560094,738724742364,2931181,0,0,0,False,3,740694330000
2022-02-28 03:32:52-05:00,4562967,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),110058011939332,813000000,738724742364,738677922070,813000,0,0,0,False,3,740694330000
2022-02-28 03:32:52-05:00,4562968,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),320196120426090,2365000000,738677922070,738541731249,2365000,0,0,0,False,3,740694330000
2022-02-28 03:32:52-05:00,4562969,9ikWQfHTW1bmPjo4AYdkkHv1oTkyVcwnTRgXKUeFuwUx,8uZ9n9kekfcpwnA6b6hMs2TWF7R9RCLQWvJFqFDAUP3z,PositionDirection.Short(),13010242327338,96085709,738541731249,738536198325,96085,0,0,0,False,3,740694330000
2022-02-28 03:32:52-05:00,4562970,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Short(),203172583889686,1500415308,738536198325,738449802286,1500415,0,0,0,False,3,740694330000
2022-02-28 03:32:52-05:00,4562971,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),30521938434552612,4500000000,14749324321,14737664923,4500000,0,0,0,False,6,14739138689
2022-02-28 03:32:52-05:00,4562972,CmK69Pq5GuvfTstgb3DMo91aakRcWitxdLr4TUMj89Vq,5MZF9spfQyBngafe6bJAZ68dSaJDmVeFW3anmVimssyk,PositionDirection.Short(),14012778408545,103476917,738449802286,738443844125,103476,0,0,0,False,3,740694330000
2022-02-28 03:32:52-05:00,4562973,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Short(),285284714328597,2106494399,738443844125,738322558211,2106494,0,0,0,False,3,740694330000
2022-02-28 03:32:52-05:00,4562974,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Short(),290337816199192,2143450441,738322558211,738199154699,2143450,0,0,0,False,3,740694330000
2022-02-28 03:32:52-05:00,4562975,9ikWQfHTW1bmPjo4AYdkkHv1oTkyVcwnTRgXKUeFuwUx,8uZ9n9kekfcpwnA6b6hMs2TWF7R9RCLQWvJFqFDAUP3z,PositionDirection.Short(),12969621520387,95741279,738199154699,738193642887,95741,0,0,0,False,3,740269305000
2022-02-28 03:32:52-05:00,4562976,8xvMCJuNnrrk1BtswWvvBQ59TA6ozEeVbV8LFNDLYxWS,2zn5oz6yvLUZvcWTnSL4Xmd5jUVvEX73x2xKN6mw1VhL,PositionDirection.Short(),423903049588528,3214303900,758400837938,758127035832,3214303,0,0,0,False,4,758051223129
2022-02-28 03:32:53-05:00,4562977,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),39967596864980,303000000,758127035832,758101228116,303000,0,0,0,False,4,758025417994
2022-02-28 03:32:53-05:00,4562978,BdK5yp3STuVc89QFimzK56T8cRmucTVYsTbmENfZqk12,CEbqTiUfAgHKU9CJxpZ2jCVkkknXzsgBFhHZiqq6TAN8,PositionDirection.Short(),27036503542034468,3983154455,14737664923,14727348507,3983154,0,0,0,False,6,14729018900
2022-02-28 03:32:53-05:00,4562979,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Short(),199095526385854,1509217667,758101228116,757972688582,1509217,0,0,0,False,4,757896891314
2022-02-28 03:32:54-05:00,4562980,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),110035505346498,834000000,757972688582,757901661772,834000,0,0,0,False,4,757825871606
2022-02-28 03:32:56-05:00,4562981,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Short(),195144646681080,1478881633,757901661772,757775722421,1478881,0,0,0,False,4,757699944849
2022-02-28 03:32:56-05:00,4562982,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Long(),7570206612586260,1115000000,14727348507,14730236005,1115000,0,0,0,False,6,14732645000
2022-02-28 03:32:57-05:00,4562983,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Long(),7643384356433803,1126000000,14730236005,14733152278,1126000,0,0,0,False,6,14735829800
2022-02-28 03:32:57-05:00,4562984,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Long(),12391828522931208,1826000000,14733152278,14737882123,1826000,0,0,0,False,6,14739355911
2022-02-28 03:32:57-05:00,4562985,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Long(),18017379638168310,2656000000,14737882123,14744763252,2656000,0,0,0,False,6,14746237728
2022-02-28 03:33:00-05:00,4562986,9ikWQfHTW1bmPjo4AYdkkHv1oTkyVcwnTRgXKUeFuwUx,8uZ9n9kekfcpwnA6b6hMs2TWF7R9RCLQWvJFqFDAUP3z,PositionDirection.Long(),13026351061528,96160056,738193642887,738199178808,96160,0,0,0,False,3,739630390000
2022-02-28 03:33:01-05:00,4562987,8xvMCJuNnrrk1BtswWvvBQ59TA6ozEeVbV8LFNDLYxWS,2zn5oz6yvLUZvcWTnSL4Xmd5jUVvEX73x2xKN6mw1VhL,PositionDirection.Short(),410364232856173,3109097300,757775722421,757510990462,3109097,0,0,0,False,4,757435239363
2022-02-28 03:33:02-05:00,4562988,CmK69Pq5GuvfTstgb3DMo91aakRcWitxdLr4TUMj89Vq,5MZF9spfQyBngafe6bJAZ68dSaJDmVeFW3anmVimssyk,PositionDirection.Long(),61799444510,456203,738199178808,738199205071,456,0,0,0,False,3,739726510000
2022-02-28 03:33:04-05:00,4562989,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Short(),197083979964999,1492807564,757510990462,757383898019,1492807,0,0,0,False,4,757308159630
2022-02-28 03:33:04-05:00,4562990,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),40006813021495,303000000,757383898019,757358102955,303000,0,0,0,False,4,757282367145
2022-02-28 03:33:04-05:00,4562991,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),109992749424064,833000000,757358102955,757287190074,833000,0,0,0,False,4,757211461355
2022-02-28 03:33:08-05:00,4562992,8xvMCJuNnrrk1BtswWvvBQ59TA6ozEeVbV8LFNDLYxWS,2zn5oz6yvLUZvcWTnSL4Xmd5jUVvEX73x2xKN6mw1VhL,PositionDirection.Short(),335764247496835,2542336300,757287190074,757070782766,2542336,0,0,0,False,4,756995075688
2022-02-28 03:33:08-05:00,4562993,bhip1a2qNErbUg5CSXgXu1GKbSYG1Xx4UyLYT9JrHKf,Heax813ASeLfPqkyJ28M4A1SiAUgRNDnAHRCfdvyVjLq,PositionDirection.Short(),328444218578901,918353900,279628530682,279586002993,918353,0,0,0,False,7,279341820000
2022-02-28 03:33:08-05:00,4562994,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Short(),232089238254451,1756906280,757070782766,756921250456,1756906,0,0,0,False,4,756845558331
2022-02-28 03:33:12-05:00,4562995,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),139821627444,538000000,384789330498035,384762576677621,538000,0,0,0,False,1,384364815000000
2022-02-28 03:33:13-05:00,4562996,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Short(),199056172706046,1506570857,756921250456,756793036243,1506570,0,0,0,False,4,756717356940
2022-02-28 03:33:13-05:00,4562997,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,PositionDirection.Short(),9999995382320,814996,8149964629,8149962897,814,0,0,0,False,10,8143516400
2022-02-28 03:33:13-05:00,4562998,8xvMCJuNnrrk1BtswWvvBQ59TA6ozEeVbV8LFNDLYxWS,2zn5oz6yvLUZvcWTnSL4Xmd5jUVvEX73x2xKN6mw1VhL,PositionDirection.Short(),312334942339131,2363415000,756793036243,756591923613,2363415,0,0,0,False,4,756516264421
2022-02-28 03:33:13-05:00,4562999,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),110000892086356,812000000,738199205071,738152459003,812000,0,0,0,False,3,739434845000
2022-02-28 03:33:13-05:00,4563000,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),320017571525450,2362000000,738152459003,738016489321,2362000,0,0,0,False,3,739434845000
2022-02-28 03:33:14-05:00,4563001,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Short(),203062125149219,1498544386,738016489321,737930231376,1498544,0,0,0,False,3,739496340000
2022-02-28 03:33:17-05:00,4563002,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Short(),232123905389254,1756057301,756591923613,756442510834,1756057,0,0,0,False,4,756366866583
2022-02-28 03:33:17-05:00,4563003,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),139831349875,538000000,384762576677621,384735823787317,538000,0,0,0,False,1,384316840000000
2022-02-28 03:33:17-05:00,4563004,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Short(),22471723035931895,1831000000,8149962897,8146073229,1831000,0,0,0,False,10,8144031400
2022-02-28 03:33:17-05:00,4563005,bhip1a2qNErbUg5CSXgXu1GKbSYG1Xx4UyLYT9JrHKf,Heax813ASeLfPqkyJ28M4A1SiAUgRNDnAHRCfdvyVjLq,PositionDirection.Short(),75280152156633,210469100,279586002993,279576256918,210469,0,0,0,False,7,279291075000
2022-02-28 03:33:17-05:00,4563006,bhip1a2qNErbUg5CSXgXu1GKbSYG1Xx4UyLYT9JrHKf,Heax813ASeLfPqkyJ28M4A1SiAUgRNDnAHRCfdvyVjLq,PositionDirection.Short(),81473226359277,227775500,279576256918,279565709636,227775,0,0,0,False,7,279291075000
2022-02-28 03:33:18-05:00,4563007,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),40056601632680,303000000,756442510834,756416731806,303000,0,0,0,False,4,756341090133
2022-02-28 03:33:19-05:00,4563008,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Short(),199062944981337,1505617927,756416731806,756288641399,1505617,0,0,0,False,4,756213012535
2022-02-28 03:33:20-05:00,4563009,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Short(),436075671692460,1218994973,279565709636,279509266722,1218994,0,0,0,False,7,279122450000
2022-02-28 03:33:20-05:00,4563010,AQqCtmRSWeSd1mYeFTuqi8iRgn4Me5tajVKTrfo12YaF,HaHu51s71roNiWN8A66psTou4Co9eLoPySoc427Rf79V,PositionDirection.Short(),298487103933,1148301600,384735823787317,384678725807937,1148301,0,0,0,False,1,384268225000000
2022-02-28 03:33:20-05:00,4563011,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),60031523409917,454000000,756288641399,756250019489,454000,0,0,0,False,4,756174394488
2022-02-28 03:33:20-05:00,4563012,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),30016911390266,227000000,756250019489,756230708904,227000,0,0,0,False,4,756155085834
2022-02-28 03:33:20-05:00,4563013,AMzKNWptbAWy2JRaNTYW8rrAircKcdsi2r2QJZfei9Cv,2kSmBprCAD4WpiFs4ngNszX5PyHFREjqLH7vVzgUjNm4,PositionDirection.Short(),11413484276367246,929638100,8146073229,8144098716,929638,0,0,0,False,10,8138933300
2022-02-28 03:33:21-05:00,4563014,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Short(),44974263926766891,3661000000,8144098716,8136325231,3661000,0,0,0,False,10,8135511599
2022-02-28 03:33:21-05:00,4563015,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Short(),22509393419145125,1831000000,8136325231,8132438819,1831000,0,0,0,False,10,8131625576
2022-02-28 03:33:21-05:00,4563016,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),19967621080564,151000000,756230708904,756217863673,151000,0,0,0,False,4,756142241887
2022-02-28 03:33:21-05:00,4563017,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),139861830334,538000000,384678725807937,384651975832955,538000,0,0,0,False,1,384176220000000
2022-02-28 03:33:21-05:00,4563018,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,PositionDirection.Short(),6957472501839342,565770424,8132438819,8131238123,565770,0,0,0,False,10,8130425000
2022-02-28 03:33:21-05:00,4563019,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,PositionDirection.Short(),1760076615294826,143113348,8131238123,8130934418,143113,0,0,0,False,10,8130121325
2022-02-28 03:33:23-05:00,4563020,378AUvZHMiHhGjkggpVvM6maVCdV2yEAjNjbBeZ9uYMG,Hxh6FvAbk8jZ2U6KW8DhjB7QXCzsPdXFARBesjpNmjNu,PositionDirection.Short(),49192730899604721,3997742016,8130934418,8122452971,3997742,0,0,0,False,10,8123265216
2022-02-28 03:33:26-05:00,4563021,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Short(),90021633043,346262241,384651975832955,384634759770479,346262,0,0,0,False,1,384163415000000
2022-02-28 03:33:26-05:00,4563022,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Short(),220069844638,846418812,384634759770479,384592677684164,846418,0,0,0,False,1,384163415000000
2022-02-28 03:33:27-05:00,4563023,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Short(),90035513120,346262241,384592677684164,384575462948773,346262,0,0,0,False,1,384163415000000
2022-02-28 03:33:35-05:00,4563024,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Short(),199016845100656,1504873548,756217863673,756089853424,1504873,0,0,0,False,4,756014244439
2022-02-28 03:33:37-05:00,4563025,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),139899385470,538000000,384575462948773,384548716564466,538000,0,0,0,False,1,384201930000000
2022-02-28 03:33:56-05:00,4563026,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Long(),22463229383889083,1825000000,8122452971,8126324268,1825000,0,0,0,False,10,8127136900
2022-02-28 03:33:59-05:00,4563027,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Long(),89904725509872,805000000,895361295301,895423329015,805000,0,0,0,False,0,895512871347
2022-02-28 03:33:59-05:00,4563028,AAw935winL5j5mVyWqSYiGkue52S9BHpRPwX7DUhQxyr,8vGetf9yx8CiWrM1NmCTPGyLvbwZSDz9ah3dti5hXmNV,PositionDirection.Long(),139217148721997,1246649700,895423329015,895519400723,1246649,0,0,0,False,0,895608952663
2022-02-28 03:33:59-05:00,4563029,HvyrKkodu8B7zP7SHD3ch2PqGixTdYbibK9DadXkrucM,5WczoQGPbCMwtdpz7Miq6kGP68tcRYt6WcpwWHZx3h8M,PositionDirection.Long(),219557800197071,1966349054,895519400723,895670945757,1966349,0,0,0,False,0,895760512851
2022-02-28 03:33:59-05:00,4563030,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Long(),139887584823786,1253000000,895670945757,895767520207,1253000,0,0,0,False,0,895857096959
2022-02-28 03:33:59-05:00,4563031,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Long(),129826298176628,1163000000,895767520207,895857162603,1163000,0,0,0,False,0,895946748319
2022-02-28 03:34:01-05:00,4563032,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Long(),9609761586283109,781000000,8126324268,8127981253,781000,0,0,0,False,10,8128794051
